crop,season,state,area,yield_per_hectare,price_per_quintal,cost_per_hectare,profit
Onion,Whole Year,Tamil Nadu,2.19,9.7192,6996.78,49020.91,1381908.62
Onion,Whole Year,Tamil Nadu,2.61,8.0315,7112.49,51945.72,1355349.32
Onion,Whole Year,Tamil Nadu,1.49,9.1757,6806.59,50264.7,855685.09
Onion,Whole Year,Tamil Nadu,1.35,8.114,6932.61,50073.84,691791.43
Onion,Whole Year,Tamil Nadu,0.79,9.2157,6302.0,50280.58,419087.8
Onion,Whole Year,Tamil Nadu,2.32,8.4074,6415.78,49779.41,1135918.66
Onion,Whole Year,Tamil Nadu,1.92,10.0094,6498.58,50860.74,1151249.81
Onion,Whole Year,Tamil Nadu,1.19,8.3588,5952.38,51333.56,530994.79
Onion,Whole Year,Tamil Nadu,1.83,9.9565,5777.19,48348.57,964153.93
Onion,Whole Year,Tamil Nadu,0.54,8.4252,6115.15,49610.03,251426.71
Onion,Whole Year,Tamil Nadu,3.0,8.0304,6125.05,52196.12,1319009.69
Onion,Kharif,Uttar Pradesh,1.34,10.1628,2054.33,49958.07,212817.01
Onion,Kharif,Uttar Pradesh,0.58,9.9312,2027.51,50918.65,87254.33
Onion,Kharif,Uttar Pradesh,1.53,10.3712,2173.71,51942.96,265450.36
Onion,Kharif,Uttar Pradesh,1.97,10.2041,2019.86,51233.61,305102.44
Onion,Kharif,Uttar Pradesh,0.99,9.0464,2174.6,47667.8,147564.95
Onion,Kharif,Uttar Pradesh,2.67,11.0777,2107.37,50510.77,488444.9
Onion,Kharif,Uttar Pradesh,2.54,10.2236,2165.7,47702.19,441225.34
Onion,Kharif,Uttar Pradesh,4.52,9.4484,2479.48,48101.91,841481.84
Onion,Kharif,Uttar Pradesh,1.15,10.6268,2300.22,51739.62,221604.5
Onion,Kharif,Uttar Pradesh,3.88,10.5075,2187.89,50941.42,694329.57
Onion,Kharif,Uttar Pradesh,2.81,10.5867,2201.69,50287.37,513661.85
Onion,Kharif,Uttar Pradesh,3.4,10.7686,2274.61,50714.02,660381.48
Onion,Kharif,Uttar Pradesh,2.84,10.1064,2311.26,48708.36,525046.92
Onion,Kharif,Uttar Pradesh,0.51,10.453,2246.5,52360.24,93057.78
Onion,Kharif,Uttar Pradesh,2.13,9.4982,2158.36,47852.67,334736.7
Onion,Kharif,Uttar Pradesh,3.98,10.4978,2081.58,50938.87,666973.93
Onion,Kharif,Uttar Pradesh,2.62,10.0924,2414.67,48924.54,510305.62
Onion,Kharif,Uttar Pradesh,4.53,9.4055,2406.81,47629.81,809704.57
Onion,Kharif,Uttar Pradesh,0.9,11.3899,2101.18,50292.58,170127.21
Onion,Kharif,Uttar Pradesh,2.18,10.1153,2421.24,49076.19,426931.32
Onion,Kharif,Uttar Pradesh,4.74,11.0742,2400.4,50061.42,1022722.01
Onion,Kharif,Uttar Pradesh,4.05,10.4102,2044.2,52419.23,649563.44
Onion,Kharif,Uttar Pradesh,1.81,10.207,2371.08,47699.03,351715.18
Onion,Kharif,Uttar Pradesh,3.93,10.5532,2038.47,47928.32,657079.15
Onion,Kharif,Uttar Pradesh,4.76,9.5588,2103.93,48145.68,728110.84
Onion,Kharif,Uttar Pradesh,4.76,10.8237,2327.26,49997.02,961042.44
Onion,Kharif,Uttar Pradesh,2.64,10.3773,2007.35,48734.58,421277.74
Onion,Kharif,Uttar Pradesh,4.9,10.0168,2372.27,48256.71,927901.86
Onion,Kharif,Uttar Pradesh,4.03,9.4676,2013.75,48557.6,572648.46
Onion,Kharif,Uttar Pradesh,3.01,9.7745,2367.2,47923.35,552210.71
Onion,Kharif,Uttar Pradesh,2.59,9.547,2346.5,48599.62,454340.67
Onion,Kharif,Uttar Pradesh,4.76,11.4346,2456.02,51538.3,1091460.67
Onion,Kharif,Uttar Pradesh,1.35,9.8381,2061.54,49090.66,207530.52
Onion,Kharif,Uttar Pradesh,4.8,10.7804,2368.28,48429.82,993024.01
Onion,Kharif,Uttar Pradesh,4.59,9.4045,2388.9,51855.85,793192.98
Onion,Kharif,Uttar Pradesh,1.73,10.6154,1991.86,50769.02,277968.66
Onion,Kharif,Uttar Pradesh,0.93,11.4404,2118.35,50892.13,178053.55
Onion,Kharif,Uttar Pradesh,3.79,9.1962,2062.04,48884.51,533422.51
Onion,Kharif,Uttar Pradesh,1.62,9.476,2073.54,50373.78,236706.37
Onion,Kharif,Uttar Pradesh,1.98,9.4544,2384.9,49823.14,347795.91
Onion,Kharif,Uttar Pradesh,0.56,9.1399,2204.89,52388.62,83515.83
Onion,Kharif,Uttar Pradesh,4.06,9.2153,2209.37,50462.23,621745.65
Onion,Kharif,Uttar Pradesh,3.91,10.3979,2050.24,51571.05,631897.27
Onion,Kharif,Uttar Pradesh,3.96,11.1618,2375.67,52188.41,843394.36
Onion,Kharif,Uttar Pradesh,2.32,10.9441,2251.18,50985.7,453292.86
Onion,Kharif,Uttar Pradesh,4.98,9.8747,1956.14,48905.14,718406.9
Onion,Kharif,Uttar Pradesh,1.68,10.7439,2067.15,47923.8,292602.38
Onion,Kharif,Uttar Pradesh,3.84,9.6186,2317.44,48764.17,668696.73
Onion,Kharif,Uttar Pradesh,3.33,11.1548,2353.98,51760.7,702031.7
Onion,Kharif,Uttar Pradesh,4.84,11.2338,2257.89,51542.57,978179.84
Onion,Kharif,Uttar Pradesh,4.53,11.3743,1955.05,49867.65,781455.11
Onion,Kharif,Uttar Pradesh,4.09,9.9749,2016.48,48857.3,622846.19
Onion,Kharif,Uttar Pradesh,1.81,10.9811,2014.39,47546.21,314318.02
Onion,Kharif,Uttar Pradesh,1.91,10.449,2041.58,48771.26,314296.83
Onion,Kharif,Uttar Pradesh,1.67,10.6053,2208.43,48106.52,310794.02
Onion,Kharif,Uttar Pradesh,1.29,11.3936,2080.25,49485.76,241913.05
Onion,Kharif,Uttar Pradesh,3.2,10.207,2077.26,47870.6,525294.48
Onion,Kharif,Uttar Pradesh,0.66,9.9816,2198.01,48184.4,112999.82
Onion,Kharif,Uttar Pradesh,3.59,9.9742,2476.61,50622.79,705073.02
Onion,Kharif,Uttar Pradesh,4.83,10.1409,2390.84,51187.45,923814.51
Onion,Kharif,Uttar Pradesh,1.08,9.6879,2221.06,48305.82,180218.72
Onion,Kharif,Uttar Pradesh,2.42,10.719,2018.51,49781.2,403129.02
Onion,Kharif,Uttar Pradesh,2.89,9.3459,2026.67,50417.08,401694.37
Onion,Kharif,Uttar Pradesh,4.93,9.7043,2000.03,51847.3,701253.15
Onion,Kharif,Uttar Pradesh,0.83,10.29,2414.42,49541.33,165089.43
Onion,Kharif,Uttar Pradesh,1.89,9.7536,2106.8,51924.02,290236.21
Onion,Kharif,Uttar Pradesh,3.76,10.9639,2304.84,48785.57,766720.96
Onion,Kharif,Uttar Pradesh,3.28,10.9239,2193.4,49046.28,625032.13
Onion,Kharif,Uttar Pradesh,3.39,9.9902,2417.78,47833.11,656665.94
Onion,Kharif,Uttar Pradesh,2.82,10.6533,2132.76,52255.16,493369.37
Onion,Kharif,Uttar Pradesh,2.69,10.61,2196.66,48017.49,497776.55
Onion,Kharif,Uttar Pradesh,1.64,10.6477,2437.32,47567.22,347598.9
Onion,Kharif,Uttar Pradesh,1.42,10.8796,2311.81,51699.3,283738.56
Onion,Kharif,Uttar Pradesh,1.81,10.3604,2443.73,50982.7,365976.85
Onion,Kharif,Uttar Pradesh,3.19,11.3675,2014.11,48114.38,576877.96
Onion,Kharif,Uttar Pradesh,1.65,10.5216,2381.33,51690.75,328123.46
Onion,Kharif,Uttar Pradesh,2.82,11.2662,2149.25,47681.26,548367.74
Onion,Kharif,Uttar Pradesh,4.35,11.0867,2071.56,48195.98,789395.67
Onion,Kharif,Uttar Pradesh,3.11,10.1654,2420.91,51232.83,606025.49
Onion,Kharif,Uttar Pradesh,4.12,11.2747,2340.33,49734.17,882220.47
Onion,Kharif,Uttar Pradesh,1.28,9.6079,1974.29,48215.99,181083.1
Onion,Kharif,Uttar Pradesh,3.01,9.0983,2047.17,47679.95,417123.1
Onion,Kharif,Uttar Pradesh,4.24,9.882,2263.24,51971.14,727927.2
Onion,Kharif,Uttar Pradesh,0.82,10.5159,2469.93,48417.32,173281.13
Onion,Kharif,Uttar Pradesh,3.56,10.0569,2354.62,51808.16,658578.61
Onion,Kharif,Uttar Pradesh,1.18,9.2323,2097.08,48554.39,171164.16
Onion,Kharif,Uttar Pradesh,1.57,9.1945,2436.61,49637.08,273804.18
Onion,Kharif,Uttar Pradesh,2.9,11.4524,2426.54,51266.94,657226.71
Onion,Kharif,Uttar Pradesh,4.87,11.3677,2367.23,51036.35,1061966.58
Onion,Kharif,Uttar Pradesh,0.86,10.5903,2162.5,49253.59,154595.71
Onion,Kharif,Uttar Pradesh,1.73,11.2948,2255.77,47674.91,358298.72
Onion,Kharif,Uttar Pradesh,3.96,11.3695,2333.01,52153.56,843873.03
Onion,Kharif,Uttar Pradesh,3.93,9.5043,2225.48,50226.18,633868.29
Onion,Kharif,Uttar Pradesh,3.94,10.9417,2424.93,48476.33,854401.66
Onion,Kharif,Uttar Pradesh,3.2,9.0254,2125.43,48501.1,458644.28
Onion,Kharif,Uttar Pradesh,1.01,9.6375,2396.79,48923.49,183886.79
Onion,Kharif,Uttar Pradesh,4.82,9.0263,2150.36,48919.23,699761.52
Onion,Kharif,Uttar Pradesh,1.04,9.193,2003.52,50466.3,139065.96
Onion,Kharif,Uttar Pradesh,1.35,11.1193,2140.88,49621.69,254378.1
Onion,Kharif,Uttar Pradesh,4.62,9.982,2213.53,51251.94,784029.4
Onion,Rabi,Uttar Pradesh,0.83,16.6392,1996.43,49934.7,234272.94
Onion,Rabi,Uttar Pradesh,4.06,15.6236,2435.88,50482.05,1340166.47
Onion,Rabi,Uttar Pradesh,2.75,17.3293,2470.61,52058.69,1034224.82
Onion,Rabi,Uttar Pradesh,1.64,15.1501,2359.48,48543.71,506628.58
Onion,Rabi,Uttar Pradesh,4.75,17.8468,1959.13,48246.31,1431632.88
Onion,Rabi,Uttar Pradesh,4.19,15.4785,2095.53,48583.79,1155485.95
Onion,Rabi,Uttar Pradesh,3.13,16.6601,2133.89,47578.24,963822.56
Onion,Rabi,Uttar Pradesh,0.79,15.7416,2001.85,51573.98,208203.2
Onion,Rabi,Uttar Pradesh,4.5,16.3402,2078.99,51341.82,1297668.4
Onion,Rabi,Uttar Pradesh,1.8,16.1461,2166.27,48174.37,542866.58
Onion,Rabi,Uttar Pradesh,0.62,16.5425,2030.09,47868.09,178534.57
Onion,Rabi,Uttar Pradesh,1.35,14.4273,2128.45,48458.5,349135.11
Onion,Rabi,Uttar Pradesh,4.6,16.6449,1959.13,49422.04,1272694.3
Onion,Rabi,Uttar Pradesh,3.53,14.9884,2261.77,51736.05,1014050.9
Onion,Rabi,Uttar Pradesh,2.71,15.6916,2386.06,52423.43,872585.44
Onion,Rabi,Uttar Pradesh,3.97,16.1089,2462.29,49868.46,1376712.53
Onion,Rabi,Uttar Pradesh,3.9,17.842,2416.76,49122.76,1490094.2
Onion,Rabi,Uttar Pradesh,4.09,16.2293,2060.83,48399.24,1169984.13
Onion,Rabi,Uttar Pradesh,2.06,14.6901,2443.9,50662.0,635201.57
Onion,Rabi,Uttar Pradesh,3.17,15.3832,2013.05,50314.91,822160.61
Onion,Rabi,Uttar Pradesh,1.34,17.8729,2374.41,48573.8,503574.93
Onion,Rabi,Uttar Pradesh,1.34,17.0083,2190.68,48908.0,433743.6
Onion,Rabi,Uttar Pradesh,0.59,17.8129,2236.54,49456.38,205872.71
Onion,Rabi,Uttar Pradesh,2.39,16.8035,2463.86,51095.86,867374.74
Onion,Rabi,Uttar Pradesh,3.03,16.7814,2466.89,51975.16,1096869.32
Onion,Rabi,Uttar Pradesh,3.65,15.2462,2339.6,49017.39,1123038.04
Onion,Rabi,Uttar Pradesh,4.02,16.2955,2106.58,48746.76,1184016.56
Onion,Rabi,Uttar Pradesh,4.18,17.323,2007.61,50513.65,1242565.83
Onion,Rabi,Uttar Pradesh,1.34,15.2157,2236.97,49117.34,390279.67
Onion,Rabi,Uttar Pradesh,2.08,17.9261,1982.53,47657.67,640081.8
Onion,Rabi,Uttar Pradesh,3.48,16.6163,2146.19,49281.24,1069524.55
Onion,Rabi,Uttar Pradesh,3.53,16.7879,2336.47,48069.81,1214934.68
Onion,Rabi,Uttar Pradesh,3.46,14.2382,2097.69,49574.15,861885.27
Onion,Rabi,Uttar Pradesh,2.45,16.8429,2197.18,49044.22,786509.5
Onion,Rabi,Uttar Pradesh,1.92,16.7735,1981.06,50339.13,541351.22
Onion,Rabi,Uttar Pradesh,2.07,16.1976,2323.69,49846.22,675930.85
Onion,Rabi,Uttar Pradesh,2.8,16.6702,2287.1,48944.79,930492.67
Onion,Rabi,Uttar Pradesh,1.13,16.5908,2032.13,51864.37,322367.45
Onion,Rabi,Uttar Pradesh,2.34,17.0424,2038.98,51662.45,692235.75
Onion,Rabi,Uttar Pradesh,4.46,17.4435,2271.41,47577.07,1554924.39
Onion,Rabi,Uttar Pradesh,0.98,16.8728,1998.08,47847.91,283499.21
Onion,Rabi,Uttar Pradesh,2.73,15.3244,2200.12,51852.03,778876.77
Onion,Rabi,Uttar Pradesh,1.27,17.1101,2136.21,47652.11,403675.76
Onion,Rabi,Uttar Pradesh,3.53,17.7192,2382.8,51881.48,1307268.21
Onion,Rabi,Uttar Pradesh,1.94,14.4251,2260.53,48789.35,537950.26
Onion,Rabi,Uttar Pradesh,0.92,17.4993,2116.4,49235.83,295428.91
Onion,Rabi,Uttar Pradesh,3.03,15.8954,2179.22,52347.86,890966.29
Onion,Rabi,Uttar Pradesh,1.83,15.7457,2282.3,47805.73,570153.53
Onion,Rabi,Uttar Pradesh,2.7,14.5077,2381.18,47847.96,803538.34
Onion,Rabi,Uttar Pradesh,1.19,16.9167,2355.16,50325.09,414228.56
Onion,Rabi,Uttar Pradesh,2.61,17.0813,2421.03,51559.71,944774.48
Onion,Rabi,Uttar Pradesh,4.16,15.8919,2290.49,51823.39,1298665.15
Onion,Rabi,Uttar Pradesh,4.67,14.3259,1961.53,52293.72,1068087.79
Onion,Rabi,Uttar Pradesh,1.75,15.6252,2413.08,48095.5,575669.58
Onion,Rabi,Uttar Pradesh,0.86,15.0901,2032.06,49942.59,220759.1
Onion,Rabi,Uttar Pradesh,3.66,15.8283,2473.16,50090.92,1249408.58
Onion,Rabi,Uttar Pradesh,2.85,16.1221,2235.59,47543.87,891705.42
Onion,Rabi,Uttar Pradesh,0.51,14.5185,2000.79,51024.48,122124.78
Onion,Rabi,Uttar Pradesh,1.42,17.7051,2424.42,52379.47,535150.75
Onion,Rabi,Uttar Pradesh,4.73,16.0914,2093.39,48377.27,1364497.19
Onion,Rabi,Uttar Pradesh,4.13,17.4072,2421.09,49666.83,1535434.24
Onion,Rabi,Uttar Pradesh,3.91,14.2823,2000.74,51266.18,916838.82
Onion,Rabi,Uttar Pradesh,2.41,14.502,2478.02,51778.14,741276.16
Onion,Rabi,Uttar Pradesh,2.66,17.2756,2388.51,52079.96,959060.63
Onion,Rabi,Uttar Pradesh,1.84,14.7116,2453.7,47909.84,576047.83
Onion,Rabi,Uttar Pradesh,2.44,15.9513,2389.14,51646.43,803862.64
Onion,Rabi,Uttar Pradesh,3.78,17.7832,2060.19,47803.91,1204169.05
Onion,Rabi,Uttar Pradesh,4.54,16.0543,2110.69,49611.76,1313167.96
Onion,Rabi,Uttar Pradesh,1.27,14.8706,2139.23,48519.43,342389.02
Onion,Rabi,Uttar Pradesh,1.34,17.2016,2208.79,50344.85,441667.67
Onion,Rabi,Uttar Pradesh,4.52,16.7832,2287.2,50838.04,1505287.84
Onion,Rabi,Uttar Pradesh,2.52,14.3958,2315.27,51799.26,709386.32
Onion,Rabi,Uttar Pradesh,4.0,17.0864,2079.22,47563.21,1230800.31
Onion,Rabi,Uttar Pradesh,1.48,17.1334,1983.5,51279.37,427069.57
Onion,Rabi,Uttar Pradesh,4.16,16.0584,1951.26,51024.18,1091240.2
Onion,Rabi,Uttar Pradesh,1.2,14.4513,2294.25,48406.63,339770.62
Onion,Rabi,Uttar Pradesh,2.64,14.6893,2296.25,48426.12,762634.12
Onion,Rabi,Uttar Pradesh,1.42,15.0001,2075.75,49475.75,371882.66
Onion,Rabi,Uttar Pradesh,3.44,17.117,2181.69,51096.34,1108863.39
Onion,Rabi,Uttar Pradesh,1.07,17.5099,1974.83,47899.16,318744.11
Onion,Rabi,Uttar Pradesh,1.17,16.5482,1960.64,50411.85,320624.29
Onion,Rabi,Uttar Pradesh,4.94,15.7102,2420.29,49357.93,1634517.69
Onion,Rabi,Uttar Pradesh,1.84,14.6593,2029.88,48161.42,458904.04
Onion,Rabi,Uttar Pradesh,1.01,15.3088,2076.71,52307.89,268267.82
Onion,Rabi,Uttar Pradesh,3.1,15.5623,2473.79,49788.13,1039094.03
Onion,Rabi,Uttar Pradesh,1.96,14.6789,2046.08,52225.4,486307.11
Onion,Rabi,Uttar Pradesh,4.94,14.7065,1972.74,49617.62,1188091.99
Onion,Rabi,Uttar Pradesh,1.34,14.6246,2142.28,49782.56,353114.82
Onion,Rabi,Uttar Pradesh,1.72,14.4906,2135.92,49640.64,446971.36
Onion,Rabi,Uttar Pradesh,4.92,17.504,2123.65,51716.0,1574444.5
Onion,Rabi,Uttar Pradesh,4.78,16.6686,2368.83,51782.92,1639862.6
Onion,Rabi,Uttar Pradesh,0.84,17.9387,2194.87,51348.0,287603.37
Onion,Rabi,Uttar Pradesh,4.83,17.4981,2363.26,51032.65,1750837.44
Onion,Rabi,Uttar Pradesh,3.92,17.6882,2226.95,51625.19,1341749.21
Onion,Rabi,Uttar Pradesh,4.3,15.3008,2306.59,47678.15,1312563.28
Onion,Rabi,Uttar Pradesh,4.71,15.276,2260.4,48245.68,1399119.13
Onion,Rabi,Uttar Pradesh,4.23,17.2655,2393.49,50725.41,1533470.07
Onion,Rabi,Uttar Pradesh,2.15,14.1602,2110.49,51668.04,531441.48
Onion,Rabi,Uttar Pradesh,0.89,16.0694,2284.13,50133.45,282051.84
Onion,Rabi,Uttar Pradesh,4.67,17.107,1965.68,47760.26,1347338.3
Onion,Summer,Uttar Pradesh,0.67,11.3772,2177.33,51445.72,131503.09
Onion,Summer,Uttar Pradesh,2.88,11.3083,1964.31,50563.34,494114.24
Onion,Summer,Uttar Pradesh,4.13,12.8765,2181.57,51499.15,947465.48
Onion,Summer,Uttar Pradesh,3.25,13.0549,2068.34,50641.4,712975.17
Onion,Summer,Uttar Pradesh,3.8,14.1414,2278.88,48486.44,1040356.34
Onion,Summer,Uttar Pradesh,4.78,13.2345,2235.01,47997.31,1184462.92
Onion,Summer,Uttar Pradesh,2.21,13.3412,2357.81,47700.7,589756.79
Onion,Summer,Uttar Pradesh,2.96,14.2226,1995.8,51986.48,686325.44
Onion,Summer,Uttar Pradesh,0.59,13.9894,2405.26,49267.74,169456.17
Onion,Summer,Uttar Pradesh,3.74,13.1835,2183.86,49201.59,892766.9
Onion,Summer,Uttar Pradesh,1.95,11.6288,2174.47,51655.69,392358.42
Onion,Summer,Uttar Pradesh,2.07,13.912,2161.56,49983.12,519018.15
Onion,Summer,Uttar Pradesh,2.95,13.8897,2457.26,48347.33,864227.61
Onion,Summer,Uttar Pradesh,2.63,12.3207,2465.13,49357.87,668973.31
Onion,Summer,Uttar Pradesh,1.38,13.443,2009.64,51350.15,301952.36
Onion,Summer,Uttar Pradesh,4.86,11.9271,2359.95,47700.58,1136142.23
Onion,Summer,Uttar Pradesh,4.93,12.1364,2129.83,52029.78,1017825.36
Onion,Summer,Uttar Pradesh,3.13,13.8969,2063.08,52466.8,733163.25
Onion,Summer,Uttar Pradesh,0.89,12.376,2407.17,50120.36,220534.7
Onion,Summer,Uttar Pradesh,4.62,11.9845,2466.24,48564.25,1141149.05
Onion,Summer,Uttar Pradesh,0.86,11.2263,2247.48,49559.49,174364.06
Onion,Summer,Uttar Pradesh,0.83,11.3066,2164.26,51676.09,160213.18
Onion,Summer,Uttar Pradesh,1.44,13.8388,2123.37,51231.33,349370.0
Onion,Summer,Uttar Pradesh,1.49,13.3679,1987.09,49453.51,322105.94
Onion,Summer,Uttar Pradesh,3.95,12.2402,2185.55,49756.03,860156.34
Onion,Summer,Uttar Pradesh,3.87,11.3366,2428.41,50120.56,871444.01
Onion,Summer,Uttar Pradesh,0.65,13.8853,2197.84,49307.95,166314.14
Onion,Summer,Uttar Pradesh,4.7,14.0343,2284.05,51285.83,1265548.61
Onion,Summer,Uttar Pradesh,0.97,12.3872,2071.73,48350.53,202030.46
Onion,Summer,Uttar Pradesh,2.73,14.1018,2199.41,49668.64,711130.68
Onion,Summer,Uttar Pradesh,4.04,13.86,2449.51,48543.34,1175470.28
Onion,Summer,Uttar Pradesh,2.73,12.4045,2133.7,49304.03,587964.6
Onion,Summer,Uttar Pradesh,4.22,12.7823,2189.19,52412.24,959696.67
Onion,Summer,Uttar Pradesh,0.77,13.546,2208.23,48255.81,193170.59
Onion,Summer,Uttar Pradesh,3.25,13.8307,2076.15,49135.5,773537.55
Onion,Summer,Uttar Pradesh,1.98,11.7447,2266.82,48924.44,430269.47
Onion,Summer,Uttar Pradesh,2.37,12.7859,2136.84,50498.2,527835.3
Onion,Summer,Uttar Pradesh,3.05,12.1236,2296.57,48132.13,702397.17
Onion,Summer,Uttar Pradesh,3.92,11.9688,2401.07,49535.46,932346.8
Onion,Summer,Uttar Pradesh,2.74,13.1965,2232.34,47708.02,676460.52
Onion,Summer,Uttar Pradesh,3.75,12.6133,1981.81,51638.36,743748.67
Onion,Summer,Uttar Pradesh,2.53,14.1895,2028.12,51946.43,596660.6
Onion,Summer,Uttar Pradesh,3.97,11.7456,2167.6,52207.06,803489.62
Onion,Summer,Uttar Pradesh,2.9,12.2283,2401.91,49176.44,709157.49
Onion,Summer,Uttar Pradesh,4.93,11.614,2226.23,48598.37,1035083.07
Onion,Summer,Uttar Pradesh,2.67,12.5957,1971.45,49594.7,530591.11
Onion,Summer,Uttar Pradesh,4.01,14.182,2137.53,48403.85,1021507.19
Onion,Summer,Uttar Pradesh,3.16,13.4234,1996.55,52473.77,681077.26
Onion,Summer,Uttar Pradesh,4.19,12.6635,2244.24,51675.15,974270.53
Onion,Summer,Uttar Pradesh,4.71,12.3944,2474.65,52454.59,1197580.41
Onion,Summer,Uttar Pradesh,1.2,11.4563,2083.64,48858.69,227819.95
Onion,Summer,Uttar Pradesh,3.96,13.5607,2402.21,50655.33,1089405.59
Onion,Summer,Uttar Pradesh,2.81,12.377,2325.56,51706.54,663519.18
Onion,Summer,Uttar Pradesh,3.55,12.8196,2319.77,51926.14,871379.26
Onion,Summer,Uttar Pradesh,1.63,13.5569,2151.46,49963.74,393983.72
Onion,Summer,Uttar Pradesh,4.5,12.3114,2132.99,51943.68,947957.82
Onion,Summer,Uttar Pradesh,2.59,12.1999,2223.2,48883.35,575871.06
Onion,Summer,Uttar Pradesh,3.45,13.8669,2012.57,51396.02,785516.25
Onion,Summer,Uttar Pradesh,1.36,13.0231,2317.75,48422.68,344651.27
Onion,Summer,Uttar Pradesh,1.73,13.3178,2166.26,50693.62,411399.68
Onion,Summer,Uttar Pradesh,2.9,13.4968,2357.29,50589.3,775953.49
Onion,Summer,Uttar Pradesh,4.04,13.873,2126.54,50574.55,987535.37
Onion,Summer,Uttar Pradesh,4.2,11.8511,2239.23,50212.05,903678.81
Onion,Summer,Uttar Pradesh,2.17,12.6362,2319.6,51680.56,523899.21
Onion,Summer,Uttar Pradesh,3.55,11.8472,2312.72,52421.25,786577.96
Onion,Summer,Uttar Pradesh,4.29,12.1921,2368.24,50178.16,1023421.02
Onion,Summer,Uttar Pradesh,1.12,11.6298,2235.08,50265.19,234831.13
Onion,Summer,Uttar Pradesh,3.42,12.7056,2156.27,51878.27,759539.85
Onion,Summer,Uttar Pradesh,0.99,11.7057,2369.69,47683.54,227407.42
Onion,Summer,Uttar Pradesh,1.34,12.4206,2355.5,51862.6,322544.67
Onion,Summer,Uttar Pradesh,2.86,13.3711,1960.7,48051.16,612369.95
Onion,Summer,Uttar Pradesh,4.05,12.2385,2038.22,51306.36,802477.33
Onion,Summer,Uttar Pradesh,4.79,13.7148,2146.3,48453.96,1177890.96
Onion,Summer,Uttar Pradesh,4.13,11.7727,2298.34,49012.52,915064.14
Onion,Summer,Uttar Pradesh,1.09,11.806,2152.43,50719.99,221701.2
Onion,Summer,Uttar Pradesh,4.98,12.8348,1955.26,50368.33,998915.64
Onion,Summer,Uttar Pradesh,4.61,12.8433,2217.82,49858.26,1083273.51
Onion,Summer,Uttar Pradesh,1.71,12.4314,1978.65,47762.96,338940.63
Onion,Summer,Uttar Pradesh,2.98,12.8125,2112.2,48171.48,662915.07
Onion,Summer,Uttar Pradesh,4.7,11.7644,2424.32,49217.22,1109147.97
Onion,Summer,Uttar Pradesh,3.26,12.2664,1999.73,48755.56,640717.54
Onion,Summer,Uttar Pradesh,4.62,12.9535,2401.99,50101.73,1206009.42
Onion,Summer,Uttar Pradesh,4.69,14.1416,2444.47,48126.89,1395562.94
Onion,Summer,Uttar Pradesh,1.22,12.8364,2308.57,47592.33,303468.22
Onion,Summer,Uttar Pradesh,0.78,13.8352,2420.9,49286.35,222806.97
Onion,Summer,Uttar Pradesh,4.51,13.6431,2264.42,49637.16,1169445.82
Onion,Summer,Uttar Pradesh,1.01,12.5797,2179.41,50254.72,226148.03
Onion,Summer,Uttar Pradesh,0.98,11.9295,2475.82,48492.76,241922.83
Onion,Summer,Uttar Pradesh,2.87,12.5264,2234.41,51359.46,655886.54
Onion,Summer,Uttar Pradesh,2.82,13.3925,2272.93,47625.13,724113.88
Onion,Summer,Uttar Pradesh,3.07,11.2378,2418.83,49525.91,682457.35
Onion,Summer,Uttar Pradesh,4.67,12.5841,2136.58,52407.71,1010876.53
Onion,Summer,Uttar Pradesh,1.4,13.8064,1983.56,51842.33,310821.44
Onion,Summer,Uttar Pradesh,2.62,13.7343,2222.18,51192.8,665504.15
Onion,Summer,Uttar Pradesh,1.69,12.6481,1957.85,51794.56,330963.27
Onion,Summer,Uttar Pradesh,4.53,13.8678,2457.12,50400.22,1315279.44
Onion,Summer,Uttar Pradesh,2.5,13.4416,2360.72,50190.72,667815.3
Onion,Summer,Uttar Pradesh,0.89,12.5746,2441.1,49316.67,229300.3
Onion,Summer,Uttar Pradesh,3.33,11.8275,2307.03,51684.69,736524.4
Onion,Summer,Uttar Pradesh,1.8,12.4245,2048.1,51152.8,365963.21
Onion,Whole Year,Uttar Pradesh,4.84,13.477,2379.02,48203.03,1318493.35
Onion,Whole Year,Uttar Pradesh,0.82,11.5754,2245.3,51640.27,170774.22
Onion,Whole Year,Uttar Pradesh,3.52,11.4715,2464.83,49928.92,819538.8
Onion,Whole Year,Uttar Pradesh,2.76,12.4524,2076.0,49716.43,576272.34
Onion,Whole Year,Uttar Pradesh,2.51,10.7757,2141.67,50110.48,453479.41
Onion,Whole Year,Uttar Pradesh,2.01,11.627,1949.58,48893.14,357344.98
Onion,Whole Year,Uttar Pradesh,2.27,12.2113,2018.96,50962.2,443962.11
Onion,Whole Year,Uttar Pradesh,3.34,12.0484,2376.08,50095.46,788855.5
Onion,Whole Year,Uttar Pradesh,4.15,12.7785,2176.2,49673.01,947917.68
Onion,Whole Year,Uttar Pradesh,2.38,11.2376,2352.93,49192.93,512223.83
Onion,Whole Year,Uttar Pradesh,1.51,11.4001,2139.75,50397.03,292238.26
Onion,Whole Year,Uttar Pradesh,4.09,11.7924,2366.97,52443.8,927117.45
Onion,Whole Year,Uttar Pradesh,3.17,13.1704,2161.16,51149.37,740141.54
Onion,Whole Year,Uttar Pradesh,3.87,12.0961,2053.12,51809.14,760608.51
